external_gene_name,gene,HU_No_Ex_vs_NL_No_Ex_log2FoldChange,HU_No_Ex_vs_NL_No_Ex_pvalue,HU_No_Ex_vs_NL_No_Ex_padj,HU_Ex_vs_NL_Ex_log2FoldChange,HU_Ex_vs_NL_Ex_pvalue,HU_Ex_vs_NL_Ex_padj,HU_No_Ex_vs_HU_Ex_log2FoldChange,HU_No_Ex_vs_HU_Ex_pvalue,HU_No_Ex_vs_HU_Ex_padj,NL_No_Ex_vs_NL_Ex_log2FoldChange,NL_No_Ex_vs_NL_Ex_pvalue,NL_No_Ex_vs_NL_Ex_padj,
Serpinb1b,ENSMUSG00000051029,-2.542135193,0.554382568,NA,4.533413745,0.288126513,NA,-4.248219256,0.319534193,NA,2.827329682,0.510839323,1,0
Tmem171,ENSMUSG00000052485,-3.025911096,0.480081253,NA,-4.007795604,0.348272262,NA,0,1,NA,-0.791180835,0.848679487,1,0
Gm18134,ENSMUSG00000114719,0,1,NA,-5.024097455,0.238238209,NA,0,1,NA,-5.357271491,0.208542559,1,0
Gm47820,ENSMUSG00000113072,-0.437885035,0.920859741,NA,-4.903317831,0.24983643,NA,0,1,NA,-4.274712684,0.315766119,1,0
Mir376c,ENSMUSG00000076006,0,1,NA,-5.059803409,0.234884197,NA,0,1,NA,-5.392977792,0.205492308,1,0
Gm46379,ENSMUSG00000114110,4.664523366,0.274943227,NA,-3.550332872,0.407094129,NA,4.331323427,0.310684065,NA,-3.883532811,0.364512824,1,0
Ighv8-8,ENSMUSG00000104452,0,1,NA,-5.024097455,0.238238209,NA,0,1,NA,-5.357271491,0.208542559,1,0
Gm18949,ENSMUSG00000115808,-3.177184944,0.458011759,NA,1.593774874,0.70511841,NA,-3.549530125,0.406987708,NA,1.221429693,0.771837199,1,0
Gm6305,ENSMUSG00000081052,0,1,NA,-5.059803409,0.234884197,NA,0,1,NA,-5.392977792,0.205492308,1,0
Gm25276,ENSMUSG00000077488,0,1,NA,5.470664485,0.19885236,NA,-5.185469996,0.223281756,NA,0,1,1,0
Fam246a,ENSMUSG00000116652,0,1,NA,-5.059803409,0.234884197,NA,0,1,NA,-5.392977792,0.205492308,1,0
9030404E10Rik,ENSMUSG00000116660,-2.734391981,0.524198188,NA,4.936750307,0.246816467,NA,-4.651555818,0.275179367,NA,3.01958647,0.48185999,1,0
Morc1,ENSMUSG00000022652,0,1,NA,4.894599748,0.250925847,NA,-4.609405259,0.279605161,NA,0,1,1,0
Or5k1,ENSMUSG00000049362,-1.808838423,0.676451398,NA,-4.760823831,0.264025815,NA,0,1,NA,-2.761277228,0.509589003,1,0
Gm19807,ENSMUSG00000092223,-1.40744134,0.746962006,NA,5.300259563,0.213348475,NA,-5.015065074,0.239015218,NA,1.692635829,0.69799608,1,0
Gm20703,ENSMUSG00000093622,3.951701781,0.356824091,NA,4.186488118,0.327252717,NA,-0.473494165,0.909178807,NA,0,1,1,0
Gm41611,ENSMUSG00000117079,-2.734391877,0.524198202,NA,4.999682129,0.240770283,NA,-4.71448764,0.268661974,NA,3.019586366,0.481860004,1,0
Eif2s3y,ENSMUSG00000069049,0,1,NA,5.198787757,0.222338823,NA,-4.913593268,0.248751279,NA,0,1,1,0
Slc14a2,ENSMUSG00000024552,0,1,NA,4.894599748,0.250925847,NA,-4.609405259,0.279605161,NA,0,1,1,0
Gm23113,ENSMUSG00000089102,0,1,NA,-5.059803409,0.234884197,NA,0,1,NA,-5.392977792,0.205492308,1,0
Gm28783,ENSMUSG00000100110,-3.025906163,0.480081864,NA,4.619536086,0.278930934,NA,-4.334341597,0.309686381,NA,3.311100652,0.439683272,1,0
Gm3617,ENSMUSG00000092563,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
Elf3,ENSMUSG00000003051,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
Cfhr1,ENSMUSG00000057037,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
C230024C17Rik,ENSMUSG00000100334,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
2810442N19Rik,ENSMUSG00000090260,-2.4115884,0.575344033,NA,-4.589698042,0.281797407,NA,0,1,NA,-1.987405653,0.632700343,1,0
Gssos2,ENSMUSG00000085317,-3.41382218,0.424664115,NA,-4.058233009,0.342139181,NA,0,1,NA,-0.453711413,0.912658795,1,0
Gata5,ENSMUSG00000015627,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
Gm14505,ENSMUSG00000084907,0,1,NA,-4.941571357,0.246120648,NA,0,1,NA,-5.274744592,0.21571928,1,0
2010106E10Rik,ENSMUSG00000025528,-2.368989097,0.582261999,NA,4.999679028,0.240770578,NA,-4.714484539,0.268662292,NA,2.654183586,0.537692355,1,0
1110015O18Rik,ENSMUSG00000098659,-2.804210045,0.513446955,NA,4.757678419,0.264607585,NA,-4.47248393,0.294318393,NA,3.089404534,0.471561778,1,0
Gm38412,ENSMUSG00000104768,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
A430072C10Rik,ENSMUSG00000104859,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
Gm43528,ENSMUSG00000105290,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Grhl3,ENSMUSG00000037188,-2.542139504,0.554382027,NA,-4.438564224,0.298161787,NA,0,1,NA,-1.705720532,0.681436301,1,0
Gm42444,ENSMUSG00000106048,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Gm15921,ENSMUSG00000094092,-1.228105996,0.779038794,NA,4.739475136,0.266465048,NA,-4.454280647,0.296313332,NA,1.513300485,0.729547802,1,0
Gm42993,ENSMUSG00000105985,-0.437885035,0.920859741,NA,-4.831111054,0.256957923,NA,0,1,NA,-4.202505206,0.324091298,1,0
Gm42995,ENSMUSG00000105495,0,1,NA,-4.845356921,0.255541747,NA,0,1,NA,-5.178529221,0.224311686,1,0
Gm28053,ENSMUSG00000098715,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
Gimap7,ENSMUSG00000043931,-1.407443143,0.746961908,NA,-4.796441979,0.260427371,NA,0,1,NA,-3.198287102,0.448012626,1,0
Gm44054,ENSMUSG00000107447,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
Akap3,ENSMUSG00000030344,0,1,NA,-4.845356921,0.255541747,NA,0,1,NA,-5.178529221,0.224311686,1,0
Gm3912,ENSMUSG00000109654,0,1,NA,5.359643973,0.208211647,NA,-5.074449484,0.23344494,NA,0,1,1,0
Gm24505,ENSMUSG00000088307,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Gm45191,ENSMUSG00000108752,-2.804214897,0.513446347,NA,-4.348300103,0.308236227,NA,0,1,NA,-1.353382686,0.744183858,1,0
Mir6907,ENSMUSG00000098376,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Gm48689,ENSMUSG00000112669,-2.691309732,0.530889201,NA,-4.132884138,0.333191095,NA,0,1,NA,-1.250868698,0.763347993,1,0
1700047A11Rik,ENSMUSG00000085437,0,1,NA,-4.633959331,0.277123968,NA,0,1,NA,-4.967129578,0.244054384,1,0
Mir8109,ENSMUSG00000098388,-2.954602113,0.490682522,NA,4.757679699,0.264607455,NA,-4.47248521,0.294318253,NA,3.239796602,0.449798295,1,0
Dpep2,ENSMUSG00000053687,-2.712044403,0.391303488,NA,0.018255666,0.995108987,1,-3.6853362,0.243016193,0.810254591,-0.955036132,0.74904826,1,0
Gm5630,ENSMUSG00000114252,-2.691305532,0.530889723,NA,4.418172498,0.300752364,NA,-4.132978009,0.333032751,NA,2.976500021,0.488275906,1,0
Gm7480,ENSMUSG00000114205,0,1,NA,-4.743403698,0.265798349,NA,0,1,NA,-5.076575008,0.233684012,1,0
4930438E09Rik,ENSMUSG00000093472,0,1,NA,-4.633959331,0.277123968,NA,0,1,NA,-4.967129578,0.244054384,1,0
Gm20519,ENSMUSG00000092261,-1.36715587,0.754142417,NA,5.206854044,0.22161427,NA,-4.921659555,0.247967227,NA,1.652350359,0.705049501,1,0
Gm2976,ENSMUSG00000090067,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
Pate2,ENSMUSG00000074452,-3.369977327,0.430732827,NA,-3.719461086,0.384680251,NA,0,1,NA,-0.158780626,0.969437429,1,0
Gm48294,ENSMUSG00000111794,0,1,NA,-4.633959331,0.277123968,NA,0,1,NA,-4.967129578,0.244054384,1,0
Cyp19a1,ENSMUSG00000032274,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
Sh2d7,ENSMUSG00000046460,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Gm3081,ENSMUSG00000103624,0,1,NA,-4.864933119,0.253604634,NA,0,1,NA,-5.19810561,0.222543665,1,0
Gm29123,ENSMUSG00000099879,-2.804214897,0.513446347,NA,-4.348300103,0.308236227,NA,0,1,NA,-1.353382686,0.744183858,1,0
Gm39465,ENSMUSG00000111389,-3.177189051,0.458011257,NA,-4.179806396,0.327645779,NA,0,1,NA,-0.811916811,0.844509014,1,0
Gm12623,ENSMUSG00000093924,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
Glp2r,ENSMUSG00000049928,-3.218022757,0.452153352,NA,4.466741629,0.295386223,NA,-4.18154714,0.327298888,NA,3.503217246,0.413094466,1,0
2410003L11Rik,ENSMUSG00000085860,0,1,NA,4.919740271,0.248469042,NA,-4.634545782,0.276959559,NA,0,1,1,0
Gm48250,ENSMUSG00000114917,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Actbl2,ENSMUSG00000055194,0,1,NA,-4.941571357,0.246120648,NA,0,1,NA,-5.274744592,0.21571928,1,0
Gm48610,ENSMUSG00000112505,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Gm46339,ENSMUSG00000113959,-2.542136838,0.554382362,NA,-0.805905148,0.847336274,NA,-2.553722301,0.553848387,NA,-0.817490611,0.844648687,1,0
Gm29737,ENSMUSG00000116705,-3.025909176,0.480081491,NA,-1.789117001,0.673828186,NA,-1.570511556,0.719699495,NA,-0.333719381,0.936007607,1,0
Gm4036,ENSMUSG00000113498,0,1,NA,-4.941571357,0.246120648,NA,0,1,NA,-5.274744592,0.21571928,1,0
Garin2,ENSMUSG00000056987,0,1,NA,4.812357932,0.259082547,NA,-4.527163443,0.288380836,NA,0,1,1,0
Gm46997,ENSMUSG00000113089,0,1,NA,-4.633959331,0.277123968,NA,0,1,NA,-4.967129578,0.244054384,1,0
Gm49265,ENSMUSG00000115647,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
Gm49573,ENSMUSG00000116743,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
Gm15743,ENSMUSG00000086645,0,1,NA,-4.977249751,0.242690451,NA,0,1,NA,-5.310423333,0.21259479,1,0
Gm38071,ENSMUSG00000103916,-2.691307039,0.530889536,NA,-0.947419625,0.820726559,NA,-2.581335122,0.549454246,NA,-0.837447708,0.840554106,1,0
Gm28118,ENSMUSG00000099618,0,1,NA,5.387972814,0.205793339,NA,-5.102778325,0.230820683,NA,0,1,1,0
Gm15946,ENSMUSG00000089695,0,1,NA,4.870172016,0.253329396,NA,-4.584977527,0.282192352,NA,0,1,1,0
Prss34,ENSMUSG00000056399,0,1,NA,-4.822518315,0.2578148,NA,0,1,NA,-5.155690394,0.226387171,1,0
Runx2os2,ENSMUSG00000089849,-2.998023333,0.484212229,NA,4.292918821,0.3148935,NA,-4.007724332,0.348120765,NA,3.283217822,0.443622934,1,0
Gm29200,ENSMUSG00000101406,0,1,NA,-4.884254541,0.251702893,NA,0,1,NA,-5.217427219,0.220808581,1,0
Gm24401,ENSMUSG00000088493,5.364846255,0.208199586,NA,-2.884585661,0.502650905,NA,5.03164598,0.237842898,NA,-3.217785936,0.454619505,1,0
1110002O04Rik,ENSMUSG00000102531,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
Unc80,ENSMUSG00000055567,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
F730016J06Rik,ENSMUSG00000086425,-2.36899335,0.582261477,NA,-4.4740436,0.294263586,NA,0,1,NA,-1.914344725,0.645516543,1,0
Sp5,ENSMUSG00000075304,4.946903726,0.246430847,NA,1.780559794,0.684394238,NA,2.927636104,0.489910425,NA,0,1,1,0
Fam90a1b,ENSMUSG00000043549,0,1,NA,4.725142995,0.267933884,NA,-4.439948506,0.297890454,NA,0,1,1,0
Tceal6,ENSMUSG00000031409,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
Gm37500,ENSMUSG00000103900,-1.808838423,0.676451398,NA,-4.589703896,0.281796793,NA,0,1,NA,-2.590155631,0.536365843,1,0
Gm43065,ENSMUSG00000105986,4.725330667,0.268617473,NA,-2.55721073,0.55365333,NA,4.392139783,0.303821143,NA,-2.890401613,0.50320781,1,0
Gm40117,ENSMUSG00000105355,0,1,NA,-4.546716718,0.286387305,NA,0,1,NA,-4.879886118,0.252552597,1,0
Mcoln3,ENSMUSG00000036853,0,1,NA,4.725142995,0.267933884,NA,-4.439948506,0.297890454,NA,0,1,1,0
Gm13213,ENSMUSG00000083885,5.122996468,0.229753428,NA,3.159199748,0.462579062,NA,1.725088892,0.678011344,NA,0,1,1,0
Gm13163,ENSMUSG00000082176,-2.998027702,0.484211691,NA,-4.210544499,0.324046224,NA,0,1,NA,-1.021814822,0.80522832,1,0
Gm24002,ENSMUSG00000089081,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
Cct8l1,ENSMUSG00000038044,0,1,NA,4.832414486,0.257076394,NA,-4.547219997,0.286223555,NA,0,1,1,0
Gm17130,ENSMUSG00000106894,4.600314184,0.281734483,NA,-3.207837521,0.454827225,NA,4.267118196,0.318041375,NA,-3.541033509,0.409370225,1,0
Gm19798,ENSMUSG00000106868,0,1,NA,-4.831120396,0.256957003,NA,0,1,NA,-5.164292558,0.225603824,1,0
E030026E10Rik,ENSMUSG00000104851,-0.437885035,0.920859741,NA,3.571323956,0.402699974,NA,-4.247916819,0.319569137,NA,-0.238707828,0.956807759,1,0
5430427N15Rik,ENSMUSG00000104684,0,1,NA,5.169207473,0.225010545,NA,-4.884012984,0.251641503,NA,0,1,1,0
Mir7028,ENSMUSG00000098656,0,1,NA,4.832414486,0.257076394,NA,-4.547219997,0.286223555,NA,0,1,1,0
Gm44185,ENSMUSG00000107841,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Gm15856,ENSMUSG00000086527,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Gm43971,ENSMUSG00000107773,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
Nlrp12,ENSMUSG00000078817,4.840366527,0.256930225,NA,-2.146472144,0.62092884,NA,4.507178515,0.291121007,NA,-2.479660156,0.567806509,1,0
Gp6,ENSMUSG00000078810,0,1,NA,4.832414486,0.257076394,NA,-4.547219997,0.286223555,NA,0,1,1,0
Smim17,ENSMUSG00000093536,4.463424749,0.296597316,NA,3.42110981,0.425367791,NA,0.803607111,0.846709445,NA,0,1,1,0
Phf20-ps,ENSMUSG00000098506,-2.700017331,0.529533313,NA,0.299533176,0.942766027,NA,-3.246465695,0.449033373,NA,-0.246915188,0.952877119,1,0
Atp4a,ENSMUSG00000005553,0,1,NA,4.725142995,0.267933884,NA,-4.439948506,0.297890454,NA,0,1,1,0
Klk12,ENSMUSG00000044430,0,1,NA,-4.749250968,0.265202464,NA,0,1,NA,-5.082422335,0.233138998,1,0
Gm25636,ENSMUSG00000064600,2.184459819,0.618290878,NA,-4.696776744,0.270583374,NA,1.851272834,0.672817309,NA,-5.02996373,0.238061258,1,0
Gm18600,ENSMUSG00000108964,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Gm47760,ENSMUSG00000111922,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
Gm34297,ENSMUSG00000112874,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
1810012K16Rik,ENSMUSG00000099825,0,1,NA,4.745854021,0.265813115,NA,-4.460659532,0.295613216,NA,0,1,1,0
Gm38414,ENSMUSG00000109704,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
Gm45872,ENSMUSG00000110142,-2.954605133,0.490682148,NA,-2.126712068,0.616231248,NA,-1.57051352,0.719699152,NA,-0.742620455,0.858009765,1,0
Gm16156,ENSMUSG00000087436,-2.221616893,0.606480038,NA,-4.474045032,0.294263432,NA,0,1,NA,-2.061721182,0.620859618,1,0
Snord71,ENSMUSG00000077549,-2.542139504,0.554382027,NA,-4.348302648,0.308235944,NA,0,1,NA,-1.61545808,0.697526108,1,0
Mir3075,ENSMUSG00000093081,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Or4n4,ENSMUSG00000091873,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Gm4131,ENSMUSG00000100486,-3.177189022,0.458011262,NA,-4.058235307,0.342138908,NA,0,1,NA,-0.69034457,0.867623337,1,0
Prss52,ENSMUSG00000021966,-0.437885035,0.920859741,NA,4.739468448,0.266465732,NA,-4.454273959,0.296314067,NA,0.723079524,0.869685502,1,0
Gm27177,ENSMUSG00000098975,1.903874367,0.440957116,NA,-0.766789269,0.766457416,NA,2.066000118,0.413906933,NA,-0.604663518,0.81073756,1,0
C230086J09Rik,ENSMUSG00000115471,0,1,NA,-4.546716718,0.286387305,NA,0,1,NA,-4.879886118,0.252552597,1,0
Gm49380,ENSMUSG00000111409,-0.437885035,0.920859741,NA,4.632317757,0.277583635,NA,-4.347123268,0.308242321,NA,0.723079524,0.869685502,1,0
Gm47350,ENSMUSG00000111471,-2.804214897,0.513446347,NA,-4.210546382,0.324046008,NA,0,1,NA,-1.215627627,0.769556804,1,0
4921523L03Rik,ENSMUSG00000093749,0,1,NA,-4.854036878,0.254681564,NA,0,1,NA,-5.187209263,0.223526507,1,0
Gm7183,ENSMUSG00000111388,0,1,NA,4.725142995,0.267933884,NA,-4.439948506,0.297890454,NA,0,1,1,0
Spem2,ENSMUSG00000044084,0,1,NA,-4.546716718,0.286387305,NA,0,1,NA,-4.879886118,0.252552597,1,0
Igf2bp1,ENSMUSG00000013415,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
9930022D16Rik,ENSMUSG00000045065,0,1,NA,4.725142995,0.267933884,NA,-4.439948506,0.297890454,NA,0,1,1,0
Gm25364,ENSMUSG00000089476,-1.228107599,0.779038703,NA,-4.485961313,0.292961974,NA,0,1,NA,-3.067137224,0.468862545,1,0
Gm47405,ENSMUSG00000113680,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Gm47665,ENSMUSG00000113649,0,1,NA,-4.770145952,0.263080707,NA,0,1,NA,-5.103317522,0.231198878,1,0
Gm24620,ENSMUSG00000064558,-3.025906834,0.480081781,NA,4.0041378,0.349161281,NA,-3.718943311,0.384554386,NA,3.311101323,0.439683194,1,0
Gm47423,ENSMUSG00000114218,0,1,NA,4.832414486,0.257076394,NA,-4.547219997,0.286223555,NA,0,1,1,0
Nlrp4f,ENSMUSG00000032999,0,1,NA,5.141548767,0.227529624,NA,-4.856354278,0.254365315,NA,0,1,1,0
Gm9626,ENSMUSG00000114805,-2.691309732,0.530889201,NA,-4.007798854,0.348271872,NA,0,1,NA,-1.125782199,0.786518106,1,0
6030469F06Rik,ENSMUSG00000095953,-2.691309732,0.530889201,NA,-4.3483012,0.308236105,NA,0,1,NA,-1.466287851,0.723918606,1,0
Gm47167,ENSMUSG00000113907,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Gm8341,ENSMUSG00000115516,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Erich5,ENSMUSG00000044726,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Sstr3,ENSMUSG00000044933,0,1,NA,4.725142995,0.267933884,NA,-4.439948506,0.297890454,NA,0,1,1,0
Smim45,ENSMUSG00000068099,0,1,NA,-4.546716718,0.286387305,NA,0,1,NA,-4.879886118,0.252552597,1,0
Adm2,ENSMUSG00000054136,0,1,NA,-4.889684989,0.251170209,NA,0,1,NA,-5.22285772,0.220322693,1,0
Mir615,ENSMUSG00000076010,0,1,NA,-4.870419943,0.253063559,NA,0,1,NA,-5.203592487,0.222049941,1,0
4933426B08Rik,ENSMUSG00000116644,-2.804214897,0.513446347,NA,-3.870821553,0.365282726,NA,0,1,NA,-0.875899499,0.833065213,1,0
Adgrf2,ENSMUSG00000057899,0,1,NA,5.300243234,0.2133499,NA,-5.015048745,0.239016763,NA,0,1,1,0
Snord53,ENSMUSG00000092887,-1.367156103,0.754142404,NA,3.571624584,0.402659899,NA,-4.248217447,0.319534402,NA,0.69056324,0.874306194,1,0
Gm16216,ENSMUSG00000082107,3.994013026,0.349362071,NA,-3.207824796,0.454829014,NA,4.622591595,0.278748624,NA,-2.579246227,0.547892051,1,0
Gm28095,ENSMUSG00000100868,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Gm7094,ENSMUSG00000096375,0.432681451,0.888237651,NA,-2.798547049,0.367206276,NA,1.524619156,0.632164079,NA,-1.706609343,0.568732789,1,0
Pard3bos3,ENSMUSG00000085400,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Gm37600,ENSMUSG00000102745,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Gm29667,ENSMUSG00000100794,2.521975477,0.355673425,NA,-0.436400956,0.876658272,NA,2.191593649,0.422449755,NA,-0.766782784,0.784963447,1,0
Gm28188,ENSMUSG00000100349,-1.808835425,0.676451739,NA,4.418164999,0.300753197,NA,-4.13297051,0.333033641,NA,2.094029914,0.629020398,1,0
Gm37578,ENSMUSG00000102391,-2.954606966,0.490681921,NA,-3.71946512,0.384679736,NA,0,1,NA,-0.574150988,0.890080519,1,0
Gm37246,ENSMUSG00000102475,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Kif28,ENSMUSG00000087236,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
Gm38169,ENSMUSG00000102194,-1.808838423,0.676451398,NA,-4.132892709,0.333190093,NA,0,1,NA,-2.133340007,0.611122236,1,0
Mixl1,ENSMUSG00000026497,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Gm13528,ENSMUSG00000085087,0,1,NA,-4.760846488,0.264023542,NA,0,1,NA,-5.094017968,0.232060903,1,0
Dgkk,ENSMUSG00000062393,-1.407443143,0.746961908,NA,-4.247995782,0.319695959,NA,0,1,NA,-2.649835579,0.530279238,1,0
Gm14820,ENSMUSG00000087193,3.730861163,0.385088938,NA,-4.058240106,0.342138337,NA,3.397665359,0.428939198,NA,-4.39143591,0.30398863,1,0
Smim9,ENSMUSG00000073094,-3.135454321,0.464042266,NA,-3.550337596,0.407093505,NA,0,1,NA,-0.224176222,0.956958379,1,0
Gm22248,ENSMUSG00000064416,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Gm15243,ENSMUSG00000085695,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
Gm38364,ENSMUSG00000103592,0,1,NA,-4.6687057,0.273492808,NA,0,1,NA,-5.001876285,0.240727099,1,0
1110032F04Rik,ENSMUSG00000046999,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
9530097N15Rik,ENSMUSG00000106371,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
Gm12679,ENSMUSG00000086205,0,1,NA,-4.760846488,0.264023542,NA,0,1,NA,-5.094017968,0.232060903,1,0
Fam43b,ENSMUSG00000078235,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
B230104I21Rik,ENSMUSG00000097871,-2.36899335,0.582261477,NA,-4.34830433,0.308235757,NA,0,1,NA,-1.788604233,0.66748314,1,0
Gm25982,ENSMUSG00000088545,-3.135454321,0.464042266,NA,-3.887934006,0.363129276,NA,0,1,NA,-0.561775911,0.8922188,1,0
Jakmip1,ENSMUSG00000063646,0,1,NA,4.639698071,0.276807735,NA,-4.354503582,0.307410558,NA,0,1,1,0
Gm43230,ENSMUSG00000106753,0,1,NA,-4.760846488,0.264023542,NA,0,1,NA,-5.094017968,0.232060903,1,0
2900064F13Rik,ENSMUSG00000106746,0,1,NA,4.739460308,0.266466565,NA,-4.454265819,0.296314961,NA,0,1,1,0
U90926,ENSMUSG00000029409,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Gm43094,ENSMUSG00000106206,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Fkbp6,ENSMUSG00000040013,-2.54213556,0.554382522,NA,4.155739972,0.330882078,NA,-3.870545483,0.365142125,NA,2.827330049,0.51083928,1,0
Or2r3,ENSMUSG00000091983,0,1,NA,-4.712522992,0.268960812,NA,0,1,NA,-5.045694002,0.236577524,1,0
Gm38320,ENSMUSG00000102983,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
Gm7498,ENSMUSG00000108142,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
Gm43964,ENSMUSG00000107723,0,1,NA,-4.796460737,0.260425507,NA,0,1,NA,-5.129632562,0.228772088,1,0
Gm15543,ENSMUSG00000086863,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
Gm18205,ENSMUSG00000110031,0,1,NA,4.632309611,0.277584492,NA,-4.347115122,0.30824324,NA,0,1,1,0
E230020A03Rik,ENSMUSG00000104420,-1.367157641,0.75414232,NA,-4.467326874,0.294998916,NA,0,1,NA,-2.909453912,0.490801367,1,0
Gm44767,ENSMUSG00000108749,-0.437885035,0.920859741,NA,-4.354594574,0.30752642,NA,0,1,NA,-3.725984097,0.382608404,1,0
Gm44549,ENSMUSG00000109303,0,1,NA,-4.623559002,0.278217288,NA,0,1,NA,-4.956729148,0.245056647,1,0
4930451I11Rik,ENSMUSG00000045989,0,1,NA,5.206838031,0.221615707,NA,-4.921643542,0.247968781,NA,0,1,1,0
Gm6906,ENSMUSG00000112269,5.472090522,0.199132622,NA,-0.867313457,0.843993687,NA,5.138908798,0.227865602,NA,-1.20049518,0.785331539,1,0
Gm47956,ENSMUSG00000112000,-3.220851169,0.451749286,NA,-3.550336766,0.407093614,NA,0,1,NA,-0.138779373,0.973333237,1,0
